Customer ID_en,Category_en,Item_en,Payment Method_Cash,Payment Method_Credit Card,Payment Method_Digital Wallet,Location_In-store,Location_Online,Price Per Unit_sc,Quantity,Total Spent_sc,Discount Applied
18,2,155,1.0,0.0,0.0,1.0,0.0,-0.1655264765668542,7.0,0.23970052538954567,0.0
5,4,17,1.0,0.0,0.0,1.0,0.0,-0.4461656524032273,5.0,-0.38524610839555967,0.0
11,1,177,0.0,1.0,0.0,0.0,1.0,0.8167106388604516,6.0,0.6868606168047503,1.0
22,1,173,1.0,0.0,0.0,0.0,1.0,-0.30584606448504076,4.0,-0.5199328829182116,0.875
16,2,37,0.0,0.0,1.0,0.0,1.0,0.39575187510589194,8.0,0.9885589917354908,0.25
24,5,129,1.0,0.0,0.0,1.0,0.0,0.2554322871877054,8.0,0.8592596881937449,1.0
24,5,97,1.0,0.0,0.0,1.0,0.0,-1.5687223557487195,2.0,-1.2418539943596265,1.0
7,6,89,0.0,1.0,0.0,1.0,0.0,1.5183085784513843,8.0,2.022953420069458,0.0
13,3,80,0.0,1.0,0.0,0.0,1.0,-0.7268048282396004,3.0,-0.880893438638919,0.125
18,1,33,0.0,0.0,1.0,1.0,0.0,1.5183085784513843,4.0,0.3205125901031369,1.0
3,0,83,0.0,0.0,1.0,0.0,1.0,0.8167106388604516,9.0,1.7212550451387176,0.0
24,0,54,0.0,1.0,0.0,1.0,0.0,-1.2880831799123464,6.0,-0.7677565480398914,0.5
14,1,8,1.0,0.0,0.0,0.0,1.0,1.2376694026150112,9.0,2.15764019459211,0.0
4,4,135,0.0,1.0,0.0,0.0,1.0,-0.025206888648667675,1.0,-1.1341045747415048,0.0
6,5,20,0.0,0.0,1.0,1.0,0.0,1.6586281663695708,9.0,2.5940253440455026,0.875
20,3,110,1.0,0.0,0.0,0.0,1.0,0.39575187510589194,2.0,-0.7893064319635157,0.625
17,5,55,0.0,1.0,0.0,0.0,1.0,1.2376694026150112,3.0,-0.20207209504475293,0.0
16,6,12,1.0,0.0,0.0,0.0,1.0,0.39575187510589194,8.0,0.9885589917354908,1.0
19,0,83,0.0,0.0,1.0,1.0,0.0,0.8167106388604516,8.0,1.3764569023607285,1.0
14,0,34,0.0,1.0,0.0,1.0,0.0,-0.7268048282396004,5.0,-0.546870237822742,0.625
21,2,142,1.0,0.0,0.0,0.0,1.0,0.5360714630240785,2.0,-0.7569816060780792,1.0
23,0,101,0.0,0.0,1.0,0.0,1.0,-1.5687223557487195,3.0,-1.1718168716078474,1.0
2,6,122,0.0,1.0,0.0,1.0,0.0,-1.5687223557487195,3.0,-1.1718168716078474,0.625
3,7,130,0.0,1.0,0.0,1.0,0.0,0.2554322871877054,5.0,0.018814215172396374,0.375
7,2,40,1.0,0.0,0.0,0.0,1.0,-1.14776359199416,4.0,-0.9078307935434494,1.0
19,6,175,0.0,1.0,0.0,0.0,1.0,-1.14776359199416,5.0,-0.7893064319635157,1.0
13,0,66,1.0,0.0,0.0,0.0,1.0,0.11511269926951886,5.0,-0.06199784954119483,0.0
16,4,58,1.0,0.0,0.0,1.0,0.0,0.9570302267786381,9.0,1.866716761623182,0.625
11,7,130,0.0,1.0,0.0,1.0,0.0,0.2554322871877054,9.0,1.139408179200861,1.0
5,4,65,0.0,0.0,1.0,1.0,0.0,-1.2880831799123464,10.0,-0.35830875349102925,0.875
1,2,69,0.0,0.0,1.0,0.0,1.0,-0.8671244161577869,1.0,-1.2310790523978143,1.0
4,1,9,0.0,0.0,1.0,0.0,1.0,-1.428402767830533,3.0,-1.1233296327796927,0.0
23,7,38,1.0,0.0,0.0,0.0,1.0,-0.30584606448504076,10.0,0.7730601524992476,0.0
19,1,39,0.0,0.0,1.0,0.0,1.0,0.39575187510589194,3.0,-0.49299552801368124,0.25
4,0,160,0.0,1.0,0.0,0.0,1.0,1.5183085784513843,10.0,2.874173835052619,0.0
5,5,152,0.0,0.0,1.0,1.0,0.0,0.9570302267786381,4.0,0.061913983019645014,0.0
7,2,142,0.0,0.0,1.0,1.0,0.0,0.5360714630240785,1.0,-1.0694549229706318,1.0
23,6,12,1.0,0.0,0.0,0.0,1.0,0.39575187510589194,7.0,0.6922480877856564,0.0
7,4,188,0.0,1.0,0.0,1.0,0.0,1.0973498146968246,7.0,1.2579325407807949,1.0
14,0,160,1.0,0.0,0.0,1.0,0.0,1.5183085784513843,6.0,1.1717330050862975,0.0
1,5,43,0.0,0.0,1.0,1.0,0.0,-0.8671244161577869,6.0,-0.476833115070963,0.875
6,4,21,0.0,0.0,1.0,1.0,0.0,0.11511269926951886,6.0,0.2019882285232031,0.5
14,2,155,1.0,0.0,0.0,1.0,0.0,-0.1655264765668542,3.0,-0.6869444833263001,0.375
15,4,138,1.0,0.0,0.0,1.0,0.0,0.5360714630240785,4.0,-0.13203497229297387,0.25
8,1,8,1.0,0.0,0.0,1.0,0.0,1.2376694026150112,3.0,-0.20207209504475293,0.0
22,4,6,1.0,0.0,0.0,0.0,1.0,-1.7090419436669062,6.0,-1.0586799810088197,0.625
8,3,14,0.0,1.0,0.0,0.0,1.0,-0.025206888648667675,6.0,0.10501375086689366,1.0
17,1,177,0.0,0.0,1.0,0.0,1.0,0.8167106388604516,8.0,1.3764569023607285,0.0
3,7,72,1.0,0.0,0.0,0.0,1.0,0.39575187510589194,4.0,-0.19668462406384685,1.0
17,2,69,0.0,0.0,1.0,0.0,1.0,-0.8671244161577869,5.0,-0.6276823025363333,0.0
15,1,30,0.0,0.0,1.0,0.0,1.0,1.3779889905331977,10.0,2.7125497056254364,1.0
23,3,126,0.0,0.0,1.0,1.0,0.0,1.6586281663695708,8.0,2.152252723611204,0.0
13,4,85,1.0,0.0,0.0,0.0,1.0,1.5183085784513843,6.0,1.1717330050862975,0.0
3,5,62,0.0,0.0,1.0,0.0,1.0,1.0973498146968246,9.0,2.012178478107646,1.0
23,0,29,0.0,1.0,0.0,0.0,1.0,-0.30584606448504076,8.0,0.3420624740267612,0.0
13,3,156,0.0,0.0,1.0,1.0,0.0,0.2554322871877054,10.0,1.4195566702079772,0.0
11,1,153,0.0,0.0,1.0,1.0,0.0,-1.0074440040759736,7.0,-0.43912081820462046,1.0
20,0,15,0.0,1.0,0.0,1.0,0.0,-0.8671244161577869,8.0,-0.1751347401402225,1.0
9,4,23,0.0,0.0,1.0,1.0,0.0,-0.30584606448504076,6.0,-0.08893520444572524,1.0
8,5,159,0.0,1.0,0.0,1.0,0.0,-1.0074440040759736,5.0,-0.7084943672499244,0.0
0,0,98,1.0,0.0,0.0,1.0,0.0,1.0973498146968246,9.0,2.012178478107646,0.0
6,4,58,1.0,0.0,0.0,0.0,1.0,0.9570302267786381,1.0,-1.020967684142477,1.0
14,7,51,1.0,0.0,0.0,0.0,1.0,-0.1655264765668542,6.0,0.008039273210584211,0.5
14,0,83,0.0,0.0,1.0,0.0,1.0,0.8167106388604516,6.0,0.6868606168047503,1.0
12,6,144,1.0,0.0,0.0,0.0,1.0,-0.025206888648667675,10.0,1.0963084113536123,1.0
15,5,92,0.0,0.0,1.0,0.0,1.0,-1.7090419436669062,3.0,-1.2203041104360022,1.0
21,7,51,1.0,0.0,0.0,1.0,0.0,-0.1655264765668542,7.0,0.23970052538954567,0.5
22,5,7,1.0,0.0,0.0,1.0,0.0,0.39575187510589194,9.0,1.2848698956853253,0.5
20,4,58,0.0,0.0,1.0,1.0,0.0,0.9570302267786381,8.0,1.5057562059024745,0.0
21,7,167,1.0,0.0,0.0,0.0,1.0,1.3779889905331977,9.0,2.3031019110765745,0.0
16,2,69,1.0,0.0,0.0,1.0,0.0,-0.8671244161577869,3.0,-0.9293806774670738,0.25
12,7,67,0.0,0.0,1.0,0.0,1.0,-1.2880831799123464,5.0,-0.8701184966771068,1.0
23,1,2,1.0,0.0,0.0,1.0,0.0,-0.1655264765668542,10.0,0.93468428192643,1.0
5,0,82,0.0,0.0,1.0,1.0,0.0,1.3779889905331977,10.0,2.7125497056254364,1.0
22,0,134,0.0,1.0,0.0,1.0,0.0,-1.428402767830533,1.0,-1.2957287041686871,0.5
17,2,57,0.0,1.0,0.0,0.0,1.0,0.9570302267786381,6.0,0.7838350944610598,0.625
23,2,57,1.0,0.0,0.0,0.0,1.0,0.9570302267786381,2.0,-0.6600071284217698,0.0
0,7,60,0.0,1.0,0.0,0.0,1.0,1.6586281663695708,1.0,-0.9401556194288859,0.0
22,3,104,1.0,0.0,0.0,0.0,1.0,0.8167106388604516,4.0,-0.002735668751227949,0.0
18,1,112,1.0,0.0,0.0,1.0,0.0,-0.8671244161577869,8.0,-0.1751347401402225,0.375
4,6,180,0.0,1.0,0.0,0.0,1.0,-0.8671244161577869,9.0,-0.02428555267485227,1.0
14,1,2,0.0,0.0,1.0,0.0,1.0,-0.1655264765668542,7.0,0.23970052538954567,0.5
8,1,19,0.0,1.0,0.0,0.0,1.0,0.9570302267786381,10.0,2.2276773173438893,0.0
14,5,159,0.0,0.0,1.0,0.0,1.0,-1.0074440040759736,6.0,-0.5738075927272724,1.0
20,6,12,1.0,0.0,0.0,0.0,1.0,0.39575187510589194,2.0,-0.7893064319635157,0.625
21,5,152,0.0,0.0,1.0,1.0,0.0,0.9570302267786381,7.0,1.144795650181767,0.0
24,3,166,0.0,0.0,1.0,0.0,1.0,-1.5687223557487195,6.0,-0.9617055033525103,0.75
2,7,11,1.0,0.0,0.0,0.0,1.0,1.5183085784513843,3.0,-0.10509761738844348,0.0
7,6,45,0.0,1.0,0.0,1.0,0.0,-1.0074440040759736,10.0,-0.03506049463666443,0.375
12,5,92,0.0,0.0,1.0,1.0,0.0,-1.7090419436669062,5.0,-1.1125546908178805,0.0
17,7,24,0.0,1.0,0.0,1.0,0.0,-1.0074440040759736,6.0,-0.5738075927272724,0.25
17,7,118,1.0,0.0,0.0,1.0,0.0,-0.025206888648667675,10.0,1.0963084113536123,0.0
0,0,101,1.0,0.0,0.0,1.0,0.0,-1.5687223557487195,7.0,-0.8916683806007312,0.375
17,0,84,0.0,0.0,1.0,0.0,1.0,0.9570302267786381,8.0,1.5057562059024745,0.0
13,6,64,0.0,0.0,1.0,1.0,0.0,-0.7268048282396004,1.0,-1.214916639455096,1.0
16,3,119,0.0,0.0,1.0,0.0,1.0,0.5360714630240785,10.0,1.742804929062342,0.75
18,7,50,1.0,0.0,0.0,1.0,0.0,0.11511269926951886,5.0,-0.06199784954119483,1.0
12,4,21,0.0,1.0,0.0,1.0,0.0,0.11511269926951886,10.0,1.2579325407807949,1.0
18,2,69,0.0,1.0,0.0,1.0,0.0,-0.8671244161577869,5.0,-0.6276823025363333,0.0
16,1,120,0.0,0.0,1.0,1.0,0.0,1.6586281663695708,6.0,1.268707482742607,1.0
3,5,28,1.0,0.0,0.0,1.0,0.0,-0.4461656524032273,2.0,-0.9832553872761346,0.0
19,7,22,1.0,0.0,0.0,1.0,0.0,1.2376694026150112,8.0,1.7643548129859663,1.0
4,6,144,0.0,1.0,0.0,0.0,1.0,-0.025206888648667675,8.0,0.6006610811102531,0.0
20,7,193,0.0,0.0,1.0,0.0,1.0,0.676391050942265,4.0,-0.06738532052210092,0.0
15,0,31,1.0,0.0,0.0,0.0,1.0,1.2376694026150112,1.0,-0.9886428582570407,0.5
19,5,63,1.0,0.0,0.0,0.0,1.0,1.5183085784513843,10.0,2.874173835052619,1.0
1,4,115,0.0,1.0,0.0,1.0,0.0,1.6586281663695708,7.0,1.7104801031769055,0.0
4,5,159,1.0,0.0,0.0,0.0,1.0,-1.0074440040759736,10.0,-0.03506049463666443,1.0
18,4,35,0.0,0.0,1.0,0.0,1.0,-1.428402767830533,7.0,-0.7785314900017035,0.0
1,3,14,0.0,1.0,0.0,0.0,1.0,-0.025206888648667675,9.0,0.8484847462319327,0.0
8,4,36,1.0,0.0,0.0,1.0,0.0,-0.1655264765668542,2.0,-0.9186057355052616,0.25
3,1,74,0.0,0.0,1.0,1.0,0.0,-0.7268048282396004,5.0,-0.546870237822742,0.0
17,4,115,0.0,0.0,1.0,0.0,1.0,1.6586281663695708,9.0,2.5940253440455026,0.0
5,2,40,1.0,0.0,0.0,1.0,0.0,-1.14776359199416,8.0,-0.43373334722371437,1.0
23,0,31,0.0,1.0,0.0,1.0,0.0,1.2376694026150112,9.0,2.15764019459211,1.0
13,0,34,0.0,1.0,0.0,0.0,1.0,-0.7268048282396004,10.0,0.28818776421770037,1.0
22,3,113,1.0,0.0,0.0,0.0,1.0,-1.7090419436669062,9.0,-0.8970558515816373,0.375
10,0,189,0.0,0.0,1.0,1.0,0.0,-0.025206888648667675,3.0,-0.6384572444981454,1.0
8,4,48,0.0,1.0,0.0,0.0,1.0,1.2376694026150112,1.0,-0.9886428582570407,0.0
17,6,81,0.0,1.0,0.0,0.0,1.0,1.3779889905331977,7.0,1.4842063219788502,0.0
23,0,34,0.0,0.0,1.0,1.0,0.0,-0.7268048282396004,2.0,-1.0479050390470075,0.625
8,1,19,0.0,0.0,1.0,0.0,1.0,0.9570302267786381,3.0,-0.2990465727010624,0.625
13,3,80,0.0,0.0,1.0,1.0,0.0,-0.7268048282396004,4.0,-0.7138818382308305,1.0
18,4,138,0.0,0.0,1.0,1.0,0.0,0.5360714630240785,4.0,-0.13203497229297387,0.0
20,2,69,0.0,0.0,1.0,1.0,0.0,-0.8671244161577869,3.0,-0.9293806774670738,0.25
1,1,30,0.0,0.0,1.0,0.0,1.0,1.3779889905331977,3.0,-0.1535848562165982,1.0
24,0,84,0.0,1.0,0.0,1.0,0.0,0.9570302267786381,1.0,-1.020967684142477,1.0
13,6,45,0.0,1.0,0.0,0.0,1.0,-1.0074440040759736,10.0,-0.03506049463666443,0.375
11,1,186,0.0,1.0,0.0,1.0,0.0,0.2554322871877054,5.0,0.018814215172396374,1.0
2,1,91,0.0,0.0,1.0,0.0,1.0,0.676391050942265,7.0,0.9185218689837118,1.0
13,1,19,1.0,0.0,0.0,0.0,1.0,0.9570302267786381,10.0,2.2276773173438893,0.0
13,4,21,1.0,0.0,0.0,1.0,0.0,0.11511269926951886,6.0,0.2019882285232031,0.0
1,3,102,0.0,1.0,0.0,0.0,1.0,-0.8671244161577869,10.0,0.12656363479051796,1.0
11,2,114,1.0,0.0,0.0,0.0,1.0,0.8167106388604516,1.0,-1.0371300970851953,1.0
19,1,186,1.0,0.0,0.0,0.0,1.0,0.2554322871877054,2.0,-0.8216312578489522,1.0
4,1,19,0.0,0.0,1.0,0.0,1.0,0.9570302267786381,2.0,-0.6600071284217698,0.625
12,7,67,1.0,0.0,0.0,1.0,0.0,-1.2880831799123464,4.0,-0.9724804453143224,1.0
0,7,38,0.0,1.0,0.0,0.0,1.0,-0.30584606448504076,3.0,-0.7354317221544548,0.375
8,4,115,0.0,0.0,1.0,0.0,1.0,1.6586281663695708,9.0,2.5940253440455026,0.75
18,1,2,1.0,0.0,0.0,0.0,1.0,-0.1655264765668542,10.0,0.93468428192643,0.5
3,2,44,0.0,1.0,0.0,0.0,1.0,0.2554322871877054,4.0,-0.2613342758347198,0.5
0,0,132,0.0,0.0,1.0,0.0,1.0,-1.7090419436669062,9.0,-0.8970558515816373,1.0
1,6,122,0.0,0.0,1.0,0.0,1.0,-1.5687223557487195,1.0,-1.3118911171114054,0.0
1,7,72,0.0,0.0,1.0,0.0,1.0,0.39575187510589194,6.0,0.395937183835822,0.75
8,5,92,0.0,1.0,0.0,1.0,0.0,-1.7090419436669062,4.0,-1.1664294006269413,0.75
13,6,171,0.0,0.0,1.0,0.0,1.0,0.9570302267786381,10.0,2.2276773173438893,0.75
9,4,36,0.0,1.0,0.0,0.0,1.0,-0.1655264765668542,4.0,-0.4552832311473387,0.0
5,6,108,1.0,0.0,0.0,0.0,1.0,0.2554322871877054,8.0,0.8592596881937449,0.0
2,6,122,1.0,0.0,0.0,1.0,0.0,-1.5687223557487195,8.0,-0.8216312578489522,0.0
15,3,104,1.0,0.0,0.0,1.0,0.0,0.8167106388604516,9.0,1.7212550451387176,1.0
10,2,75,0.0,1.0,0.0,0.0,1.0,-0.4461656524032273,9.0,0.41209959677854024,1.0
21,1,153,0.0,1.0,0.0,0.0,1.0,-1.0074440040759736,10.0,-0.03506049463666443,0.375
15,6,122,0.0,1.0,0.0,1.0,0.0,-1.5687223557487195,2.0,-1.2418539943596265,1.0
1,3,116,1.0,0.0,0.0,0.0,1.0,-0.1655264765668542,6.0,0.008039273210584211,0.25
21,1,19,0.0,1.0,0.0,0.0,1.0,0.9570302267786381,5.0,0.4228745387403524,0.625
20,4,52,0.0,1.0,0.0,0.0,1.0,0.676391050942265,1.0,-1.0532925100279136,0.0
23,0,31,0.0,1.0,0.0,0.0,1.0,1.2376694026150112,4.0,0.19121328656139094,0.0
18,1,9,1.0,0.0,0.0,0.0,1.0,-1.428402767830533,6.0,-0.8647310256962008,0.375
11,1,19,0.0,1.0,0.0,1.0,0.0,0.9570302267786381,7.0,1.144795650181767,0.625
15,4,35,0.0,1.0,0.0,1.0,0.0,-1.428402767830533,2.0,-1.20952916847419,1.0
3,0,83,1.0,0.0,0.0,1.0,0.0,0.8167106388604516,8.0,1.3764569023607285,1.0
2,1,120,1.0,0.0,0.0,1.0,0.0,1.6586281663695708,9.0,2.5940253440455026,0.625
19,4,6,0.0,1.0,0.0,0.0,1.0,-1.7090419436669062,2.0,-1.2741788202450628,1.0
22,7,11,0.0,1.0,0.0,0.0,1.0,1.5183085784513843,4.0,0.3205125901031369,1.0
0,7,140,0.0,0.0,1.0,1.0,0.0,-0.5864852403214138,3.0,-0.8324061998107644,0.375
24,2,106,0.0,0.0,1.0,0.0,1.0,-0.30584606448504076,2.0,-0.9509305613906981,1.0
20,0,34,0.0,0.0,1.0,0.0,1.0,-0.7268048282396004,9.0,0.1211761638096119,1.0
6,2,47,1.0,0.0,0.0,0.0,1.0,1.2376694026150112,7.0,1.3710694313798226,0.0
18,5,20,0.0,1.0,0.0,0.0,1.0,1.6586281663695708,1.0,-0.9401556194288859,1.0
12,6,175,0.0,1.0,0.0,1.0,0.0,-1.14776359199416,3.0,-1.0263551551233832,0.5
17,5,63,1.0,0.0,0.0,0.0,1.0,1.5183085784513843,6.0,1.1717330050862975,0.375
7,4,23,0.0,1.0,0.0,1.0,0.0,-0.30584606448504076,6.0,-0.08893520444572524,0.0
9,4,65,0.0,1.0,0.0,1.0,0.0,-1.2880831799123464,6.0,-0.7677565480398914,0.0
21,0,31,0.0,0.0,1.0,0.0,1.0,1.2376694026150112,4.0,0.19121328656139094,0.5
13,1,8,1.0,0.0,0.0,1.0,0.0,1.2376694026150112,5.0,0.5844986681675348,0.5
4,7,60,0.0,0.0,1.0,1.0,0.0,1.6586281663695708,4.0,0.3851622418740098,1.0
18,6,41,0.0,1.0,0.0,1.0,0.0,0.8167106388604516,6.0,0.6868606168047503,0.0
9,7,167,0.0,1.0,0.0,1.0,0.0,1.3779889905331977,1.0,-0.9724804453143224,1.0
20,2,114,1.0,0.0,0.0,1.0,0.0,0.8167106388604516,5.0,0.3420624740267612,0.375
20,7,167,1.0,0.0,0.0,1.0,0.0,1.3779889905331977,9.0,2.3031019110765745,0.0
15,2,105,0.0,1.0,0.0,0.0,1.0,0.676391050942265,10.0,1.9044290584895245,0.625
20,6,108,0.0,1.0,0.0,1.0,0.0,0.2554322871877054,9.0,1.139408179200861,0.625
16,5,97,0.0,0.0,1.0,1.0,0.0,-1.5687223557487195,6.0,-0.9617055033525103,1.0
12,3,131,1.0,0.0,0.0,1.0,0.0,-1.14776359199416,4.0,-0.9078307935434494,1.0
7,0,82,0.0,0.0,1.0,1.0,0.0,1.3779889905331977,4.0,0.2558629383322639,1.0
21,0,132,0.0,1.0,0.0,0.0,1.0,-1.7090419436669062,2.0,-1.2741788202450628,0.5
2,4,65,0.0,1.0,0.0,0.0,1.0,-1.2880831799123464,2.0,-1.1772043425887535,1.0
2,7,143,0.0,1.0,0.0,1.0,0.0,-0.7268048282396004,7.0,-0.21284703700656507,0.0
1,3,156,0.0,0.0,1.0,0.0,1.0,0.2554322871877054,9.0,1.139408179200861,0.0
17,3,113,1.0,0.0,0.0,1.0,0.0,-1.7090419436669062,5.0,-1.1125546908178805,0.0
15,5,7,1.0,0.0,0.0,1.0,0.0,0.39575187510589194,9.0,1.2848698956853253,0.5
20,1,33,1.0,0.0,0.0,1.0,0.0,1.5183085784513843,9.0,2.4485636275610387,0.0
6,7,13,0.0,1.0,0.0,0.0,1.0,0.5360714630240785,1.0,-1.0694549229706318,0.75
20,3,156,1.0,0.0,0.0,0.0,1.0,0.2554322871877054,2.0,-0.8216312578489522,0.0
9,2,44,1.0,0.0,0.0,0.0,1.0,0.2554322871877054,8.0,0.8592596881937449,0.0
7,4,77,0.0,0.0,1.0,0.0,1.0,-0.5864852403214138,8.0,0.08346386694326934,0.0
24,7,51,0.0,0.0,1.0,0.0,1.0,-0.1655264765668542,8.0,0.4713617775685071,1.0
20,2,40,0.0,0.0,1.0,0.0,1.0,-1.14776359199416,10.0,-0.19668462406384685,0.25
18,3,109,0.0,0.0,1.0,1.0,0.0,0.9570302267786381,8.0,1.5057562059024745,0.0
12,3,32,1.0,0.0,0.0,0.0,1.0,-0.4461656524032273,2.0,-0.9832553872761346,0.0
4,0,34,0.0,0.0,1.0,1.0,0.0,-0.7268048282396004,3.0,-0.880893438638919,0.0
10,1,9,1.0,0.0,0.0,0.0,1.0,-1.428402767830533,2.0,-1.20952916847419,0.375
7,0,15,0.0,1.0,0.0,0.0,1.0,-0.8671244161577869,4.0,-0.7785314900017035,0.0
17,5,92,0.0,1.0,0.0,1.0,0.0,-1.7090419436669062,5.0,-1.1125546908178805,1.0
1,1,120,0.0,1.0,0.0,1.0,0.0,1.6586281663695708,1.0,-0.9401556194288859,0.625
3,3,156,1.0,0.0,0.0,0.0,1.0,0.2554322871877054,5.0,0.018814215172396374,0.625
0,1,74,0.0,1.0,0.0,0.0,1.0,-0.7268048282396004,9.0,0.1211761638096119,0.5
23,4,21,0.0,0.0,1.0,0.0,1.0,0.11511269926951886,2.0,-0.8539560837343886,0.0
4,1,182,0.0,0.0,1.0,0.0,1.0,-0.4461656524032273,3.0,-0.7839189609826096,0.0
10,6,194,1.0,0.0,0.0,0.0,1.0,-0.1655264765668542,4.0,-0.4552832311473387,0.0
21,1,2,0.0,1.0,0.0,0.0,1.0,-0.1655264765668542,10.0,0.93468428192643,0.0
10,4,125,1.0,0.0,0.0,1.0,0.0,-1.14776359199416,6.0,-0.670782070383582,0.0
22,4,17,0.0,0.0,1.0,0.0,1.0,-0.4461656524032273,3.0,-0.7839189609826096,0.0
22,3,111,0.0,1.0,0.0,0.0,1.0,1.3779889905331977,2.0,-0.5630326507654603,0.0
13,4,21,1.0,0.0,0.0,0.0,1.0,0.11511269926951886,6.0,0.2019882285232031,0.5
3,0,15,1.0,0.0,0.0,1.0,0.0,-0.8671244161577869,8.0,-0.1751347401402225,0.625
16,6,88,1.0,0.0,0.0,1.0,0.0,-1.7090419436669062,8.0,-0.9509305613906981,1.0
5,3,126,0.0,0.0,1.0,1.0,0.0,1.6586281663695708,8.0,2.152252723611204,1.0
7,1,173,0.0,1.0,0.0,0.0,1.0,-0.30584606448504076,5.0,-0.30443404368196847,0.875
11,6,68,0.0,0.0,1.0,1.0,0.0,-1.2880831799123464,6.0,-0.7677565480398914,0.0
12,4,125,0.0,0.0,1.0,0.0,1.0,-1.14776359199416,7.0,-0.5522577088036481,0.0
8,1,120,1.0,0.0,0.0,0.0,1.0,1.6586281663695708,3.0,-0.05661037856028875,0.625
4,3,32,0.0,1.0,0.0,0.0,1.0,-0.4461656524032273,6.0,-0.18590968210203468,0.0
15,3,80,0.0,1.0,0.0,1.0,0.0,-0.7268048282396004,2.0,-1.0479050390470075,0.125
20,5,20,1.0,0.0,0.0,0.0,1.0,1.6586281663695708,6.0,1.268707482742607,0.875
12,6,122,0.0,0.0,1.0,0.0,1.0,-1.5687223557487195,4.0,-1.1017797488560683,0.625
4,3,80,0.0,1.0,0.0,1.0,0.0,-0.7268048282396004,8.0,-0.04583543659847659,1.0
21,6,144,0.0,0.0,1.0,0.0,1.0,-0.025206888648667675,8.0,0.6006610811102531,0.5
14,0,3,1.0,0.0,0.0,0.0,1.0,0.39575187510589194,3.0,-0.49299552801368124,0.0
12,6,171,1.0,0.0,0.0,1.0,0.0,0.9570302267786381,8.0,1.5057562059024745,1.0
8,7,24,0.0,0.0,1.0,0.0,1.0,-1.0074440040759736,10.0,-0.03506049463666443,1.0
0,0,26,0.0,1.0,0.0,1.0,0.0,1.6586281663695708,4.0,0.3851622418740098,1.0
16,2,128,0.0,1.0,0.0,0.0,1.0,-1.7090419436669062,1.0,-1.3280535300541236,1.0
5,6,88,1.0,0.0,0.0,0.0,1.0,-1.7090419436669062,4.0,-1.1664294006269413,0.5
4,0,124,0.0,1.0,0.0,1.0,0.0,-0.1655264765668542,8.0,0.4713617775685071,0.375
1,4,61,0.0,1.0,0.0,0.0,1.0,-0.8671244161577869,3.0,-0.9293806774670738,0.375
13,6,158,1.0,0.0,0.0,1.0,0.0,0.676391050942265,5.0,0.26125040931317,0.0
19,4,125,0.0,0.0,1.0,0.0,1.0,-1.14776359199416,2.0,-1.144879516703317,0.375
5,2,155,1.0,0.0,0.0,1.0,0.0,-0.1655264765668542,5.0,-0.22362197896837724,0.375
8,2,90,0.0,1.0,0.0,0.0,1.0,-1.5687223557487195,5.0,-1.0317426261042892,1.0
7,0,34,0.0,0.0,1.0,0.0,1.0,-0.7268048282396004,8.0,-0.04583543659847659,0.0
8,3,14,0.0,0.0,1.0,1.0,0.0,-0.025206888648667675,8.0,0.6006610811102531,0.375
13,2,57,0.0,1.0,0.0,1.0,0.0,0.9570302267786381,2.0,-0.6600071284217698,0.625
23,5,129,0.0,1.0,0.0,1.0,0.0,0.2554322871877054,7.0,0.5791111971866287,1.0
10,6,108,0.0,0.0,1.0,1.0,0.0,0.2554322871877054,5.0,0.018814215172396374,0.0
7,5,43,1.0,0.0,0.0,0.0,1.0,-0.8671244161577869,8.0,-0.1751347401402225,0.875
14,4,48,1.0,0.0,0.0,1.0,0.0,1.2376694026150112,10.0,2.550925576198254,1.0
3,2,128,1.0,0.0,0.0,1.0,0.0,-1.7090419436669062,5.0,-1.1125546908178805,0.625
20,1,177,0.0,1.0,0.0,0.0,1.0,0.8167106388604516,2.0,-0.6923319543072062,0.375
20,4,23,0.0,1.0,0.0,0.0,1.0,-0.30584606448504076,9.0,0.5575613132630044,0.0
14,2,75,0.0,1.0,0.0,0.0,1.0,-0.4461656524032273,3.0,-0.7839189609826096,0.0
22,0,148,0.0,0.0,1.0,1.0,0.0,0.5360714630240785,4.0,-0.13203497229297387,0.375
8,1,30,0.0,0.0,1.0,1.0,0.0,1.3779889905331977,5.0,0.665310732881126,0.75
2,6,94,0.0,1.0,0.0,0.0,1.0,-0.30584606448504076,8.0,0.3420624740267612,0.0
6,7,13,1.0,0.0,0.0,1.0,0.0,0.5360714630240785,8.0,1.1178582952772367,0.0
5,6,41,0.0,0.0,1.0,1.0,0.0,0.8167106388604516,2.0,-0.6923319543072062,0.0
19,0,101,1.0,0.0,0.0,1.0,0.0,-1.5687223557487195,2.0,-1.2418539943596265,0.0
13,1,133,0.0,0.0,1.0,0.0,1.0,0.5360714630240785,5.0,0.18043834459957878,1.0
3,4,23,0.0,1.0,0.0,1.0,0.0,-0.30584606448504076,7.0,0.12656363479051796,1.0
8,0,101,1.0,0.0,0.0,0.0,1.0,-1.5687223557487195,4.0,-1.1017797488560683,0.375
2,2,142,0.0,0.0,1.0,0.0,1.0,0.5360714630240785,5.0,0.18043834459957878,0.0
23,7,67,0.0,0.0,1.0,1.0,0.0,-1.2880831799123464,8.0,-0.5630326507654603,0.0
13,4,6,0.0,0.0,1.0,0.0,1.0,-1.7090419436669062,7.0,-1.0048052711997588,1.0
